t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,u_1,u_2,u_3,u_4,comm_t,comm_id,comm_type
1.127679915782991094,-4.833317919958895814,2.282412285854908962,1.026695999255474279,0.9615269975715725614,0.006729147203279844773,0.2740525105795067473,-0.01776998251225820821,11.97679728463574378,-2.041365122357917894,1.236030547893618659,-0.05757841941126327218,0.02985165683728786823,-0.1603576529910832049,10.7835951216515884,-0.4642851597553779852,7.356599386816208508,5,5,5,5,0.00399301,7,2
1.131672927010435092,-4.785408460382704732,2.274257402986835874,1.031691967494533957,0.9615056847301336473,0.006531945922709667292,0.2741140202523286717,-0.01804591725872144864,12.01986079584938949,-2.043209778793643405,1.266324823813185674,-0.0575661173755292882,0.02987567993147123915,-0.1603575546147784914,10.78584703300656322,-0.4596578123219726697,7.355326001374361766,5,5,5,5,0.00399301,7,2
1.135665938237879091,-4.737327029761305042,2.266095191267289533,1.036808890955857709,0.961484243911112535,0.006334768407495621617,0.2741755428990088617,-0.01832185608600620311,12.06293330576647804,-2.045035963551471436,1.296614007507754129,-0.05755380545234108081,0.0298996978756008204,-0.1603574561803922383,10.78810234792516098,-0.455033156680908546,7.354048818229566464,5,5,5,5,0.00399301,7,2
1.13965894946532309,-4.689073592135645896,2.25792572443241335,1.042046749275862716,0.9614626751217631995,0.006137614712694405665,0.2742370784942023132,-0.01859779897754073805,12.10601482797216377,-2.046843687390683453,1.326898083816039797,-0.0575414836438376126,0.02992371066554895195,-0.1603573576879921969,10.7903610637455234,-0.450411198303258542,7.352767838878333073,5,5,5,5,0.00399301,7,2
1.143651960692767089,-4.640648111492453154,2.249749076175345142,1.047405522030438352,0.9614409783693648182,0.005940484893346096099,0.2742986270125378212,-0.01887374591674945146,12.14910537604096419,-2.048632961092399896,1.357177037582742996,-0.05752915195215955318,0.02994771829718888626,-0.160357259137646091,10.79262317780178293,-0.445791942656907636,7.351483064821641378,5,5,5,5,0.00399301,7,2
1.147644971920211088,-4.592050551764270239,2.24156532014613008,1.052885188734970834,0.9614191536612222144,0.005743379004474124042,0.2743601884286183124,-0.01914969688705286943,12.19220496353674577,-2.050403795459568634,1.38745085365856613,-0.05751681037944926522,0.02997172076639479862,-0.1603571605294217273,10.79488868742405394,-0.4411753952065463613,7.350194497564954688,5,5,5,5,0.00399301,7,2
1.151637983147655087,-4.54328087682950077,2.233374529951634102,1.058485728844367424,0.9613972010046656358,0.00554629710108525166,0.2744217627170206786,-0.01942565187186763923,12.23531360401270263,-2.052156201316951645,1.417719516900232346,-0.05750445892785081836,0.02999571806904177337,-0.1603570618633869682,10.79715758993844865,-0.4365615614136647005,7.348902138618205626,5,5,5,5,0.00399301,7,2
1.155630994375099085,-4.494339050512451195,2.225176779155455087,1.064207121753079521,0.9613751204070507539,0.005349239238169547009,0.2744833498522957771,-0.01970161085460652578,12.27843131101134766,-2.053890189511112574,1.447983012170502848,-0.05749209759950998228,0.03001971020100582116,-0.1603569631396096484,10.79942988266705761,-0.4319504467365453126,7.3476059894958059,5,5,5,5,0.00399301,7,2
1.159624005602543084,-4.445225036583376088,2.216972141277838038,1.070049346795128198,0.9613529118757587755,0.00515220547070035801,0.2745449498089686524,-0.01997757381867839438,12.32155809806448943,-2.055605770910402974,1.47824132433819444,-0.0574797263965742336,0.03004369715816386857,-0.1603568643581576858,10.80170556292799056,-0.4273420566302570944,7.346306051716626762,5,5,5,5,0.00399301,7,2
1.163617016829987083,-4.395938798758516342,2.208760689795586263,1.076012383244127069,0.9613305754181963314,0.004955195853634289035,0.2746065625615382033,-0.02025354074748821759,12.36469397869322329,-2.057302956404950312,1.508494438278197958,-0.05746734532119273514,0.0300676789363937616,-0.1603567655190990537,10.80398462803533732,-0.4227363965466488516,7.345002326804018544,5,5,5,5,0.00399301,7,2
